cluster_id,Facility,latitude,longitude,count,Act_dt,awb_booking,Route_ID,Loop_Name
37,BCNXSB,41.29965,1.77475,1,20210505,7021948511,611X,611
37,BCNXSB,41.30513,1.78273,1,20210505,8977404133,611X,611
37,BCNXSB,41.31029,1.81177,1,20210506,8503357015,611X,611
37,BCNXSB,41.31418,1.78095,1,20210531,1738964861,611X,611
37,BCNXSB,41.32435,1.73035,1,20210526,8615961141,611X,611
37,BCNXSB,41.33611,1.86408,1,20210517,1075419063,611X,611
37,BCNXSB,41.34756,1.85000,1,20210528,5302806681,611X,611
37,BCNXSB,41.38183,1.94935,1,20210525,1087831334,611X,611
37,BCNXSB,41.38191,1.95114,1,20210507,1052102822,611X,611
37,BCNXSB,41.38340,1.78929,1,20210531,8689777110,611X,611
37,BCNXSB,41.38349,1.78957,1,20210526,8689743355,611X,611
37,BCNXSB,41.38439,1.94389,1,20210506,9480323694,611X,611
37,BCNXSB,41.38459,1.93185,1,20210517,8259869870,611X,611
37,BCNXSB,41.38515,1.93898,1,20210506,3893099431,611X,611
37,BCNXSB,41.38641,1.92754,1,20210512,5765418131,611X,611
37,BCNXSB,41.38646,1.93195,1,20210520,5704145543,611X,611
37,BCNXSB,41.38723,1.94664,1,20210519,3724564211,611X,611
37,BCNXSB,41.38900,1.93379,1,20210506,2480633691,611X,611
37,BCNXSB,41.38918,1.93339,1,20210528,5020524961,611X,611
37,BCNXSB,41.38927,1.93446,1,20210520,1340454625,611X,611
37,BCNXSB,41.39019,1.93440,1,20210526,5261611596,611X,611
37,BCNXSB,41.39189,1.93960,1,20210507,2422439202,611X,611
37,BCNXSB,41.39315,1.94947,1,20210513,3410958515,611X,611
37,BCNXSB,41.41581,1.96868,1,20210514,3725959016,611X,611
37,BCNXSB,41.41679,1.93161,1,20210504,3990846801,611X,611
37,BCNXSB,41.41683,1.93159,1,20210524,3302269935,611X,611
37,BCNXSB,41.41804,1.92800,1,20210503,3144592555,611X,611
37,BCNXSB,41.41920,1.93884,1,20210513,6557442662,611X,611
37,BCNXSB,41.42349,1.93974,1,20210511,3991064140,611X,611
37,BCNXSB,41.42402,1.94942,1,20210526,5604900571,611X,611
38,BCNXSB,41.44121,2.06686,1,20210524,2582542443,613X,613
38,BCNXSB,41.44685,2.07574,1,20210524,5052546085,613X,613
38,BCNXSB,41.45454,2.08432,1,20210518,2533236252,613X,613
38,BCNXSB,41.46032,2.07559,1,20210531,8618724166,613X,613
38,BCNXSB,41.46479,2.08793,1,20210517,2242479013,613X,613
38,BCNXSB,41.46782,2.07889,1,20210531,5102130972,613X,613
38,BCNXSB,41.46805,2.07993,1,20210518,4328585026,613X,613
38,BCNXSB,41.46878,2.07893,1,20210510,1957169185,613X,613
38,BCNXSB,41.46987,2.07558,1,20210519,1708694411,613X,613
38,BCNXSB,41.47042,2.08293,1,20210505,7386376815,613X,613
38,BCNXSB,41.47082,2.08052,1,20210527,1968379862,613X,613
38,BCNXSB,41.47082,2.08153,1,20210528,4922352315,613X,613
38,BCNXSB,41.47162,2.07925,1,20210518,6648040022,613X,613
38,BCNXSB,41.47163,2.08489,1,20210513,5871392844,613X,613
38,BCNXSB,41.47181,2.08102,1,20210526,5841412006,613X,613
38,BCNXSB,41.47200,2.08150,1,20210524,5841366705,613X,613
38,BCNXSB,41.47219,2.08121,1,20210506,8930905152,613X,613
38,BCNXSB,41.47221,2.08111,1,20210506,5841087556,613X,613
38,BCNXSB,41.47269,2.08362,1,20210526,2008051592,613X,613
38,BCNXSB,41.47383,2.08470,1,20210513,9937097586,613X,613
38,BCNXSB,41.47417,2.08282,1,20210506,3788409811,613X,613
38,BCNXSB,41.47447,2.08114,1,20210504,4223624020,613X,613
38,BCNXSB,41.47531,2.07640,1,20210504,3306577385,613X,613
38,BCNXSB,41.47615,2.07729,1,20210506,7499161272,613X,613
39,BCNXSB,41.53138,1.97789,1,20210507,2397783043,614X,614
39,BCNXSB,41.53692,1.98415,1,20210531,2854165602,614X,614
39,BCNXSB,41.55060,2.01001,1,20210506,1497536342,614X,614
24,BCNXSB,42.10523,1.85057,1,20210512,2746883031,572X,572
24,BCNXSB,42.10657,1.85176,1,20210513,5162342010,572X,572
24,BCNXSB,42.25191,1.86239,1,20210505,7300140525,572X,572
24,BCNXSB,42.25273,1.86152,1,20210512,5541280485,572X,572
25,BCNXSB,41.70230,1.97404,1,20210520,7720678324,573X,573
25,BCNXSB,41.74756,1.86253,1,20210525,2812475116,573X,573
25,BCNXSB,41.74798,1.85844,1,20210521,6097553943,573X,573
25,BCNXSB,41.74860,1.90454,1,20210521,2550972060,573X,573
25,BCNXSB,41.74916,1.85868,1,20210512,1786805856,573X,573
25,BCNXSB,41.74939,1.86280,1,20210503,1319885965,573X,573
25,BCNXSB,41.74967,1.86344,1,20210519,2638535933,573X,573
25,BCNXSB,41.75249,1.87917,1,20210520,1575116944,573X,573
25,BCNXSB,41.75269,1.87432,1,20210505,8701907292,573X,573
25,BCNXSB,41.75362,1.89252,1,20210510,4239845610,573X,573
25,BCNXSB,41.75420,1.87408,1,20210518,3991279176,573X,573
25,BCNXSB,41.75428,1.85904,1,20210524,2434907160,573X,573
25,BCNXSB,41.75433,1.86202,1,20210527,5792797172,573X,573
25,BCNXSB,41.75529,1.85982,1,20210519,8142958025,573X,573
25,BCNXSB,41.76694,1.87312,1,20210528,1236859304,573X,573
25,BCNXSB,41.79029,1.93947,1,20210526,5792772790,573X,573
25,BCNXSB,41.79062,1.93748,1,20210528,8689770471,573X,573
25,BCNXSB,41.79471,1.95729,1,20210525,3991546860,573X,573
25,BCNXSB,41.79515,1.95783,1,20210525,9663625893,573X,573
25,BCNXSB,41.80930,2.10380,1,20210510,1634722272,573X,573
25,BCNXSB,41.80976,2.09432,1,20210504,2381572126,573X,573
25,BCNXSB,41.81170,1.89693,1,20210525,1779781091,573X,573
25,BCNXSB,41.81217,2.09528,1,20210511,5158060902,573X,573
25,BCNXSB,41.81299,2.11988,1,20210517,8546129152,573X,573
25,BCNXSB,41.81301,2.11788,1,20210527,4866410146,573X,573
25,BCNXSB,41.87376,2.03589,1,20210503,4703225870,573X,573
25,BCNXSB,41.94220,2.02127,1,20210518,3036470382,573X,573
26,BCNXSB,41.73736,1.80464,1,20210504,4731115745,574X,574
26,BCNXSB,41.74551,1.80856,1,20210507,8702008766,574X,574
26,BCNXSB,41.74634,1.80671,1,20210525,1462842791,574X,574
26,BCNXSB,41.75330,1.79990,1,20210507,5792497502,574X,574
26,BCNXSB,41.75380,1.80227,1,20210503,6827647853,574X,574
26,BCNXSB,41.76470,1.79165,1,20210505,4082816220,574X,574
26,BCNXSB,41.77533,1.87066,1,20210505,2926790790,574X,574
26,BCNXSB,41.77577,1.87114,1,20210517,2648792053,574X,574
26,BCNXSB,41.77597,1.87461,1,20210506,1636063321,574X,574
26,BCNXSB,41.77652,1.87105,1,20210518,3834099415,574X,574
26,BCNXSB,41.77736,1.87131,1,20210531,3484828362,574X,574
26,BCNXSB,41.77739,1.87135,1,20210524,2128211282,574X,574
26,BCNXSB,41.77745,1.87139,1,20210506,6911029753,574X,574
26,BCNXSB,41.77841,1.85874,1,20210520,7701243745,574X,574
26,BCNXSB,41.77859,1.87408,1,20210506,8632992572,574X,574
26,BCNXSB,41.77924,1.87106,1,20210520,2116147541,574X,574
26,BCNXSB,41.77926,1.85998,1,20210520,1943414546,574X,574
26,BCNXSB,41.77942,1.85777,1,20210524,3991509163,574X,574
26,BCNXSB,41.77945,1.85085,1,20210503,3410667024,574X,574
26,BCNXSB,41.78029,1.84554,1,20210519,8689693132,574X,574
26,BCNXSB,41.78091,1.84790,1,20210519,9170310914,574X,574
26,BCNXSB,41.78179,1.83817,1,20210531,1943589815,574X,574
26,BCNXSB,41.78181,1.83833,1,20210519,4637794744,574X,574
26,BCNXSB,41.78630,1.83951,1,20210504,2422288934,574X,574
26,BCNXSB,41.78707,1.84168,1,20210527,6776730520,574X,574
26,BCNXSB,41.79130,1.77770,1,20210519,8120223016,574X,574
26,BCNXSB,41.81548,1.75874,1,20210527,3214187255,574X,574
26,BCNXSB,41.82632,1.75962,1,20210524,2036291784,574X,574
26,BCNXSB,41.82841,1.75495,1,20210510,8702065002,574X,574
26,BCNXSB,41.83328,1.75503,1,20210517,7590893505,574X,574
26,BCNXSB,41.83390,1.76343,1,20210504,3323340506,574X,574
19,BCNXSB,41.57356,2.03332,1,20210503,4914321930,531X,531
19,BCNXSB,41.57423,2.04174,1,20210531,3484948412,531X,531
19,BCNXSB,41.57487,2.03691,1,20210505,3990940984,531X,531
19,BCNXSB,41.57603,2.01686,1,20210511,2242372156,531X,531
19,BCNXSB,41.57751,2.02135,1,20210511,8545432851,531X,531
19,BCNXSB,41.57935,2.03577,1,20210519,5897244861,531X,531
19,BCNXSB,41.58004,2.03636,1,20210505,1034432792,531X,531
19,BCNXSB,41.58083,2.02210,1,20210505,2952386662,531X,531
19,BCNXSB,41.58101,2.03091,1,20210513,6988022554,531X,531
19,BCNXSB,41.58115,2.03066,1,20210527,7870396763,531X,531
19,BCNXSB,41.58243,2.02508,1,20210505,6987942404,531X,531
19,BCNXSB,41.58257,2.03315,1,20210503,4571085621,531X,531
19,BCNXSB,41.58369,2.02493,1,20210524,2953198323,531X,531
19,BCNXSB,41.58378,2.02499,1,20210512,6284516280,531X,531
19,BCNXSB,41.58381,2.02487,1,20210520,6988089500,531X,531
20,BCNXSB,41.46767,2.08671,1,20210527,7836009602,534X,534
20,BCNXSB,41.46786,2.08916,1,20210504,3990911551,534X,534
20,BCNXSB,41.47090,2.09136,1,20210524,9617364330,534X,534
20,BCNXSB,41.47109,2.09045,1,20210511,8557270746,534X,534
20,BCNXSB,41.47109,2.09498,1,20210521,3991478120,534X,534
20,BCNXSB,41.47202,2.08848,1,20210517,1528735353,534X,534
20,BCNXSB,41.47220,2.09143,1,20210513,2570483786,534X,534
20,BCNXSB,41.47304,2.09248,1,20210520,9730550826,534X,534
20,BCNXSB,41.47357,2.09643,1,20210513,3464300346,534X,534
20,BCNXSB,41.47369,2.09209,1,20210519,2634983072,534X,534
20,BCNXSB,41.47415,2.09276,1,20210506,9750844773,534X,534
20,BCNXSB,41.47427,2.09249,1,20210504,2438980143,534X,534
20,BCNXSB,41.47461,2.09245,1,20210526,4762062701,534X,534
20,BCNXSB,41.47491,2.08869,1,20210513,6172340370,534X,534
20,BCNXSB,41.47491,2.09700,1,20210513,3991206763,534X,534
20,BCNXSB,41.47511,2.09772,1,20210504,5737514985,534X,534
20,BCNXSB,41.47513,2.09505,1,20210512,9416799840,534X,534
20,BCNXSB,41.47513,2.09772,1,20210504,7498403883,534X,534
20,BCNXSB,41.47520,2.09525,1,20210520,9072622425,534X,534
20,BCNXSB,41.47522,2.09643,1,20210503,2168011532,534X,534
20,BCNXSB,41.47527,2.09727,1,20210519,4504902430,534X,534
20,BCNXSB,41.47529,2.09748,1,20210519,7343058903,534X,534
20,BCNXSB,41.47555,2.09509,1,20210510,3787994626,534X,534
20,BCNXSB,41.47566,2.09606,1,20210504,2802718800,534X,534
20,BCNXSB,41.47642,2.09213,1,20210525,6102557926,534X,534
20,BCNXSB,41.47674,2.09493,1,20210504,8689577912,534X,534
20,BCNXSB,41.47755,2.08510,1,20210513,9936965636,534X,534
20,BCNXSB,41.47785,2.09351,1,20210513,4240493832,534X,534
20,BCNXSB,41.47881,2.09158,1,20210521,4639183010,534X,534
20,BCNXSB,41.47893,2.09168,1,20210510,4516834081,534X,534
20,BCNXSB,41.48013,2.09244,1,20210507,7056550605,534X,534
20,BCNXSB,41.48100,2.08766,1,20210518,1528677172,534X,534
20,BCNXSB,41.48369,2.08953,1,20210511,3349310241,534X,534
21,BCNXSB,41.48849,2.01482,1,20210526,4479403574,536X,536
21,BCNXSB,41.48866,2.01477,1,20210520,4479377965,536X,536
21,BCNXSB,41.48867,2.05283,1,20210519,3306379576,536X,536
21,BCNXSB,41.49158,2.05033,1,20210528,3727084852,536X,536
21,BCNXSB,41.49552,2.03070,1,20210506,3349729331,536X,536
21,BCNXSB,41.49710,2.03713,1,20210505,3270495970,536X,536
21,BCNXSB,41.49781,2.04327,1,20210504,4296381924,536X,536
21,BCNXSB,41.49844,2.04345,1,20210531,3214266591,536X,536
21,BCNXSB,41.49897,2.02822,1,20210521,7104010546,536X,536
21,BCNXSB,41.50167,2.03341,1,20210503,9216819021,536X,536
21,BCNXSB,41.50195,2.03948,1,20210524,9289346021,536X,536
21,BCNXSB,41.50254,2.03168,1,20210521,5792699242,536X,536
21,BCNXSB,41.50433,2.03339,1,20210526,9161634801,536X,536
23,BCNXSB,41.53648,1.86799,1,20210531,8194654156,571X,571
23,BCNXSB,41.53763,1.86773,1,20210507,5158008575,571X,571
23,BCNXSB,41.53793,1.86782,1,20210507,8315444060,571X,571
23,BCNXSB,41.53848,1.86982,1,20210517,2290792313,571X,571
23,BCNXSB,41.53868,1.87317,1,20210525,4688156911,571X,571
23,BCNXSB,41.53990,1.89548,1,20210510,8702064501,571X,571
23,BCNXSB,41.53995,1.86817,1,20210505,1943164882,571X,571
23,BCNXSB,41.54005,1.87613,1,20210526,2853681736,571X,571
23,BCNXSB,41.54039,1.89581,1,20210511,6287532786,571X,571
23,BCNXSB,41.54076,1.87017,1,20210519,2635309051,571X,571
23,BCNXSB,41.54197,1.89375,1,20210525,5398640564,571X,571
23,BCNXSB,41.54235,1.89608,1,20210525,1372359645,571X,571
23,BCNXSB,41.54250,1.89342,1,20210505,1016417673,571X,571
23,BCNXSB,41.54326,1.89880,1,20210521,2423154882,571X,571
23,BCNXSB,41.54357,1.89849,1,20210503,3410647133,571X,571
23,BCNXSB,41.54398,1.88974,1,20210510,8454460221,571X,571
23,BCNXSB,41.54456,1.86238,1,20210519,1553199701,571X,571
23,BCNXSB,41.54566,1.89314,1,20210512,9130239926,571X,571
23,BCNXSB,41.54615,1.86213,1,20210511,1251718322,571X,571
23,BCNXSB,41.54657,1.85924,1,20210504,1870358210,571X,571
23,BCNXSB,41.54822,1.86158,1,20210531,9526586565,571X,571
23,BCNXSB,41.54825,1.85798,1,20210519,7721086984,571X,571
23,BCNXSB,41.54872,1.88490,1,20210528,1296331606,571X,571
23,BCNXSB,41.55055,1.84933,1,20210521,7008637985,571X,571
23,BCNXSB,41.55104,1.88766,1,20210521,2423113840,571X,571
23,BCNXSB,41.55123,1.88161,1,20210518,9237982622,571X,571
23,BCNXSB,41.55139,1.85073,1,20210531,3347059763,571X,571
23,BCNXSB,41.55152,1.89173,1,20210506,8916217892,571X,571
23,BCNXSB,41.55153,1.89171,1,20210503,4086798542,571X,571
23,BCNXSB,41.58850,1.91773,1,20210505,4185187786,571X,571
23,BCNXSB,41.59256,1.91103,1,20210526,8377669845,571X,571
23,BCNXSB,41.59270,1.91178,1,20210531,2853968493,571X,571
23,BCNXSB,41.59628,1.91462,1,20210503,5440965471,571X,571
23,BCNXSB,41.61798,1.84409,1,20210520,2635675114,571X,571
24,BCNXSB,41.87638,1.88755,1,20210517,5792628365,572X,572
24,BCNXSB,41.89947,1.88034,1,20210519,8576434322,572X,572
24,BCNXSB,41.90721,1.88270,1,20210514,7543125940,572X,572
24,BCNXSB,41.97498,1.87411,1,20210519,2634834160,572X,572
24,BCNXSB,41.99633,1.88650,1,20210528,2423427366,572X,572
24,BCNXSB,42.01027,1.85006,1,20210504,7056319734,572X,572
24,BCNXSB,42.01059,1.92442,1,20210525,2423244644,572X,572
24,BCNXSB,42.03756,1.88165,1,20210517,9937100611,572X,572
24,BCNXSB,42.05080,1.87163,1,20210505,3119062741,572X,572
24,BCNXSB,42.07812,1.81395,1,20210503,2532769551,572X,572
24,BCNXSB,42.09176,1.82690,1,20210512,7213031195,572X,572
24,BCNXSB,42.09298,1.82317,1,20210521,3150150662,572X,572
24,BCNXSB,42.09514,1.85334,1,20210520,3610675563,572X,572
24,BCNXSB,42.09544,1.82380,1,20210518,4383187863,572X,572
24,BCNXSB,42.09737,1.84462,1,20210505,8408124712,572X,572
24,BCNXSB,42.09751,1.84513,1,20210510,4383130813,572X,572
24,BCNXSB,42.09816,1.84467,1,20210521,8702470324,572X,572
24,BCNXSB,42.09925,1.84600,1,20210519,2422990054,572X,572
24,BCNXSB,42.10140,1.84403,1,20210519,2911037312,572X,572
24,BCNXSB,42.10196,1.85247,1,20210527,2522929194,572X,572
24,BCNXSB,42.10222,1.84819,1,20210526,7576947906,572X,572
24,BCNXSB,42.10443,1.85268,1,20210521,4767206931,572X,572
24,BCNXSB,42.11268,1.83258,1,20210525,3991555223,572X,572
24,BCNXSB,42.11285,1.83268,1,20210518,6194921106,572X,572
25,BCNXSB,41.74776,1.90769,1,20210510,7367604333,573X,573
25,BCNXSB,41.74963,1.86340,1,20210517,1914475942,573X,573
25,BCNXSB,41.74974,1.86333,1,20210507,2628600284,573X,573
25,BCNXSB,41.75061,1.87454,1,20210511,4888066606,573X,573
20,BCNXSB,41.47417,2.09291,1,20210517,4494311216,534X,534
20,BCNXSB,41.47418,2.09289,1,20210525,4012971152,534X,534
20,BCNXSB,41.47431,2.09289,1,20210528,6139503856,534X,534
20,BCNXSB,41.47439,2.09252,1,20210503,6910588344,534X,534
20,BCNXSB,41.47443,2.09242,1,20210524,2787170120,534X,534
20,BCNXSB,41.47453,2.09288,1,20210531,3346708072,534X,534
20,BCNXSB,41.47472,2.09328,1,20210505,9449654395,534X,534
20,BCNXSB,41.47475,2.09242,1,20210510,8454512286,534X,534
20,BCNXSB,41.47493,2.09814,1,20210521,2976168436,534X,534
20,BCNXSB,41.47494,2.09840,1,20210510,7785962984,534X,534
20,BCNXSB,41.47498,2.09653,1,20210510,6881366354,534X,534
20,BCNXSB,41.47498,2.09818,1,20210526,5792775284,534X,534
20,BCNXSB,41.47503,2.09204,1,20210517,7509288625,534X,534
20,BCNXSB,41.47506,2.09663,1,20210527,4995451160,534X,534
20,BCNXSB,41.47507,2.09772,1,20210507,8984909150,534X,534
20,BCNXSB,41.47524,2.09419,1,20210511,7367518421,534X,534
20,BCNXSB,41.47524,2.09774,1,20210517,2389400484,534X,534
20,BCNXSB,41.47536,2.09846,1,20210513,6095358931,534X,534
20,BCNXSB,41.47542,2.09638,1,20210519,5663483641,534X,534
20,BCNXSB,41.47542,2.09714,1,20210505,4185118162,534X,534
20,BCNXSB,41.47563,2.08636,1,20210512,8454610846,534X,534
20,BCNXSB,41.47632,2.09157,1,20210521,1383187072,534X,534
20,BCNXSB,41.47654,2.08998,1,20210504,3798671516,534X,534
20,BCNXSB,41.47655,2.08946,1,20210519,4482661562,534X,534
20,BCNXSB,41.47672,2.08928,1,20210510,6578056914,534X,534
20,BCNXSB,41.47766,2.09517,1,20210528,3831529004,534X,534
20,BCNXSB,41.47913,2.09164,1,20210517,2751365186,534X,534
20,BCNXSB,41.47934,2.09365,1,20210527,3174545054,534X,534
20,BCNXSB,41.47942,2.09179,1,20210507,2751346242,534X,534
20,BCNXSB,41.48007,2.09217,1,20210505,7056416566,534X,534
20,BCNXSB,41.48012,2.08932,1,20210504,6456915124,534X,534
20,BCNXSB,41.48190,2.08633,1,20210504,3798481481,534X,534
20,BCNXSB,41.48302,2.08908,1,20210517,1726583810,534X,534
20,BCNXSB,41.48366,2.08972,1,20210520,2423030024,534X,534
20,BCNXSB,41.48395,2.09057,1,20210512,4875796424,534X,534
21,BCNXSB,41.48722,2.04675,1,20210505,2701596693,536X,536
21,BCNXSB,41.48723,2.04713,1,20210512,4882222984,536X,536
21,BCNXSB,41.48847,2.01480,1,20210528,8477940041,536X,536
21,BCNXSB,41.48873,2.05324,1,20210531,4013078532,536X,536
21,BCNXSB,41.48975,2.04756,1,20210531,4862168216,536X,536
21,BCNXSB,41.49644,2.02893,1,20210524,4767129916,536X,536
21,BCNXSB,41.49714,2.03558,1,20210512,3991145130,536X,536
21,BCNXSB,41.49752,2.03052,1,20210518,1915548342,536X,536
21,BCNXSB,41.49897,2.03574,1,20210531,3241978272,536X,536
21,BCNXSB,41.50006,2.03428,1,20210518,6800676105,536X,536
21,BCNXSB,41.50233,2.03133,1,20210510,6881722422,536X,536
21,BCNXSB,41.50254,2.03104,1,20210511,1039378642,536X,536
21,BCNXSB,41.50336,2.03176,1,20210503,7502945553,536X,536
21,BCNXSB,41.50437,2.03367,1,20210517,9872638123,536X,536
21,BCNXSB,41.50598,2.03361,1,20210505,3349585293,536X,536
21,BCNXSB,41.50601,2.03568,1,20210521,4736168301,536X,536
21,BCNXSB,41.50619,2.03374,1,20210503,7081367215,536X,536
21,BCNXSB,41.50623,2.03832,1,20210506,9993247213,536X,536
21,BCNXSB,41.50684,2.03250,1,20210504,3893061362,536X,536
21,BCNXSB,41.50694,2.03151,1,20210507,4790259832,536X,536
21,BCNXSB,41.50701,2.04148,1,20210528,2812476730,536X,536
21,BCNXSB,41.50740,2.04282,1,20210528,2036306403,536X,536
21,BCNXSB,41.50792,2.04397,1,20210511,4882282112,536X,536
21,BCNXSB,41.50795,2.04223,1,20210519,6194929182,536X,536
21,BCNXSB,41.50819,2.03574,1,20210503,7081359585,536X,536
21,BCNXSB,41.50899,2.04594,1,20210517,6278660754,536X,536
39,BCNXSB,41.55309,2.01432,1,20210505,2489135854,614X,614
39,BCNXSB,41.55346,2.00984,1,20210519,9730580112,614X,614
39,BCNXSB,41.55435,2.00758,1,20210519,7720640185,614X,614
39,BCNXSB,41.55493,2.01004,1,20210521,5227988894,614X,614
39,BCNXSB,41.55496,2.01008,1,20210510,7015090025,614X,614
39,BCNXSB,41.55545,2.02974,1,20210510,8931239472,614X,614
39,BCNXSB,41.55668,2.02813,1,20210525,3843429472,614X,614
39,BCNXSB,41.55704,2.02996,1,20210518,3843285353,614X,614
39,BCNXSB,41.55842,2.02704,1,20210511,1656445151,614X,614
39,BCNXSB,41.55847,2.01755,1,20210521,3991435744,614X,614
39,BCNXSB,41.55850,2.02246,1,20210526,5261767851,614X,614
39,BCNXSB,41.55854,2.01563,1,20210510,4265964953,614X,614
39,BCNXSB,41.55885,2.01868,1,20210506,8036268995,614X,614
39,BCNXSB,41.55897,2.02705,1,20210504,3892499483,614X,614
39,BCNXSB,41.55918,2.02394,1,20210503,1102269033,614X,614
39,BCNXSB,41.55963,2.02650,1,20210524,2953420013,614X,614
39,BCNXSB,41.55969,2.01905,1,20210504,4031585445,614X,614
39,BCNXSB,41.55998,2.02248,1,20210503,7081411540,614X,614
39,BCNXSB,41.56045,2.01771,1,20210520,7138632255,614X,614
39,BCNXSB,41.56048,2.02213,1,20210510,2280301181,614X,614
39,BCNXSB,41.56073,2.02215,1,20210513,3087166773,614X,614
39,BCNXSB,41.56282,2.02060,1,20210524,8321785463,614X,614
39,BCNXSB,41.56309,2.01636,1,20210506,5715164851,614X,614
39,BCNXSB,41.56324,2.01542,1,20210504,2532831184,614X,614
39,BCNXSB,41.56381,2.01688,1,20210527,7932150494,614X,614
39,BCNXSB,41.56419,2.01703,1,20210524,1174424436,614X,614
39,BCNXSB,41.56476,2.02767,1,20210527,5138093446,614X,614
39,BCNXSB,41.56538,2.02176,1,20210517,3991255586,614X,614
39,BCNXSB,41.56552,2.02239,1,20210503,3990743934,614X,614
39,BCNXSB,41.56600,2.01506,1,20210510,2038536662,614X,614
39,BCNXSB,41.56681,2.02455,1,20210518,6186680334,614X,614
39,BCNXSB,41.56917,2.02387,1,20210527,3214349574,614X,614
39,BCNXSB,41.56959,2.01774,1,20210521,8448422990,614X,614
39,BCNXSB,41.57081,2.01903,1,20210511,5997398945,614X,614
39,BCNXSB,41.57110,2.02388,1,20210517,7569208894,614X,614
39,BCNXSB,41.57363,2.02368,1,20210512,6393112644,614X,614
39,BCNXSB,41.57429,2.02269,1,20210525,3052374286,614X,614
39,BCNXSB,41.57456,2.01946,1,20210520,2423038914,614X,614
39,BCNXSB,41.57491,2.01913,1,20210521,9988789414,614X,614
40,BCNXSB,41.62973,1.85816,1,20210506,3788180723,615X,615
40,BCNXSB,41.63275,1.85535,1,20210510,2162750181,615X,615
40,BCNXSB,41.63717,1.81442,1,20210503,8308033193,615X,615
40,BCNXSB,41.70952,1.84793,1,20210531,1034489794,615X,615
40,BCNXSB,41.70978,1.84667,1,20210512,1034447540,615X,615
40,BCNXSB,41.70978,1.84667,1,20210512,7814288613,615X,615
40,BCNXSB,41.70988,1.84877,1,20210521,5162368610,615X,615
40,BCNXSB,41.70989,1.84692,1,20210528,1034489116,615X,615
40,BCNXSB,41.70996,1.84701,1,20210512,1149015556,615X,615
40,BCNXSB,41.70997,1.84729,1,20210520,3740331626,615X,615
40,BCNXSB,41.71005,1.84700,1,20210506,3188169552,615X,615
40,BCNXSB,41.71012,1.84874,1,20210524,2361206153,615X,615
40,BCNXSB,41.71013,1.84857,1,20210503,9662607566,615X,615
40,BCNXSB,41.71014,1.84861,1,20210520,9517927812,615X,615
40,BCNXSB,41.71021,1.84860,1,20210527,5162390332,615X,615
40,BCNXSB,41.71167,1.84653,1,20210524,5292451216,615X,615
40,BCNXSB,41.71261,1.85035,1,20210531,5792840351,615X,615
40,BCNXSB,41.71287,1.85054,1,20210513,5792587150,615X,615
40,BCNXSB,41.71348,1.84694,1,20210511,4798742760,615X,615
40,BCNXSB,41.71427,1.85114,1,20210520,5792689431,615X,615
40,BCNXSB,41.71446,1.85133,1,20210505,5792462955,615X,615
40,BCNXSB,41.71456,1.84873,1,20210504,8049072990,615X,615
40,BCNXSB,41.71794,1.84798,1,20210531,3843539733,615X,615
40,BCNXSB,41.71824,1.85069,1,20210526,3244507825,615X,615
40,BCNXSB,41.79957,1.90503,1,20210521,8948942111,615X,615
22,BCNXSB,41.73148,1.83692,1,20210504,3424893522,570X,570
22,BCNXSB,41.73150,1.83689,1,20210513,3843212192,570X,570
22,BCNXSB,41.73161,1.83685,1,20210505,3843025185,570X,570
22,BCNXSB,41.73299,1.80978,1,20210505,6860483453,570X,570
22,BCNXSB,41.73312,1.82999,1,20210504,3990869433,570X,570
22,BCNXSB,41.73327,1.82260,1,20210517,2103105992,570X,570
22,BCNXSB,41.73356,1.83103,1,20210526,9155699744,570X,570
22,BCNXSB,41.73396,1.82289,1,20210518,4912221646,570X,570
22,BCNXSB,41.73426,1.82616,1,20210518,3653994330,570X,570
22,BCNXSB,41.74030,1.84748,1,20210506,4299515942,570X,570
22,BCNXSB,41.74032,1.84686,1,20210511,5869159796,570X,570
22,BCNXSB,41.74076,1.85101,1,20210525,7380435904,570X,570
22,BCNXSB,41.74116,1.84656,1,20210510,3381155374,570X,570
22,BCNXSB,41.74127,1.84557,1,20210527,4144392313,570X,570
22,BCNXSB,41.74154,1.84606,1,20210531,8689777843,570X,570
23,BCNXSB,41.52696,1.87923,1,20210521,5815522996,571X,571
23,BCNXSB,41.52940,1.87615,1,20210518,5669451653,571X,571
23,BCNXSB,41.52988,1.84060,1,20210519,2635640464,571X,571
23,BCNXSB,41.53059,1.87280,1,20210504,8049162564,571X,571
23,BCNXSB,41.53104,1.89005,1,20210521,5792711035,571X,571
23,BCNXSB,41.53508,1.87341,1,20210531,1411932955,571X,571
23,BCNXSB,41.53811,1.86793,1,20210504,8613355450,571X,571
23,BCNXSB,41.54040,1.89478,1,20210518,6194859344,571X,571
23,BCNXSB,41.54222,1.89379,1,20210503,2381566261,571X,571
23,BCNXSB,41.54301,1.89866,1,20210504,3410707856,571X,571
23,BCNXSB,41.54314,1.89396,1,20210524,5683500196,571X,571
23,BCNXSB,41.54384,1.89224,1,20210520,7566137051,571X,571
23,BCNXSB,41.54387,1.89266,1,20210519,2786038054,571X,571
23,BCNXSB,41.54447,1.89484,1,20210526,3991621351,571X,571
23,BCNXSB,41.54621,1.91854,1,20210510,1364134402,571X,571
23,BCNXSB,41.54656,1.85806,1,20210507,8260549242,571X,571
